log_text,label
Heap corruption detected in custom_allocator,1
WARN: Array index out of bounds at results[-1],1
"Socket timeout during delete, will retry",0
VALUEERROR: EXPECTED STRING BUT GOT OBJECT,1
[INFO] Out of memory error during delete,1
Intermittent failure in TestAPIEndpoint: connection reset by peer,0
API contract violation: missing required field 'user_id',1
Integration test failed: service CacheService returned unexpected status 500,1
SERVICE NOTIFICATIONSERVICE TEMPORARILY UNAVAILABLE,0
"WARN: Container startup timeout, extending deadline",0
REGRESSION: Feature payment-flow broken after commit abc1234,1
"Container startup timeout, extending deadline",0
"Test TestDataSync is unstable, skipping for now",0
"WARN: Possible race condition in EventBus, test unreliable",0
Logic error: division by zero in compute,1
Logic error: division by zero in process [retryable],1
"[WARN] Thread timing issue in TestUserLogin, intermittent failure",0
ERROR: FATAL ERROR: Segmentation fault in CacheManager,1
Out of memory error during read !,1
Logic error: division by zero in process,1
Authorization failure for read on file lock,1
Type mismatch in Module.go: cannot convert string to string (see logs for details),1
WARN: Critical bug in Scheduler: data corruption detected,1
LINKER ERROR: UNRESOLVED SYMBOL 'INIT',1
"FLAKY: Test TestConcurrentAccess failed intermittently, known issue",0
CRITICAL: Unhandled null reference in DataLayer (see logs for details),1
Spurious failure in parallel test execution: TestDataSync [retryable],0
"TEST TESTDATASYNC IS UNSTABLE, SKIPPING FOR NOW",0
"FLAKY: Test TestDataSync failed intermittently, known issue...",0
Heap corruption detected in custom_allocator,1
Authorization failure for execute on connection pool,1
"[INFO] Database connection pool exhausted, waiting for free connection [retryable]",0
Random failure detected in E2ETest.testUpdate !,0
[INFO] INTERMITTENT FAILURE IN TESTDATASYNC: CONNECTION RESET BY PEER,0
[INFO] Logic error: division by zero in transform,1
ERROR: Assertion failed: count == expected at Service.py:256,1
ERROR: Array index out of bounds at items[1000],1
Random failure detected in E2ETest.testValidation,0
ValueError: Expected number but got null,1
REGRESSION: Output differs from expected in TestConcurrentAccess !,1
[INFO] Jenkins agent disconnected temporarily during build,0
"CI infrastructure hiccup, restarting job",0
Random failure detected in UserServiceTest.testUpdate,0
"Socket timeout during execute, will retry",0
WARN: Missing dependency: libssl required by services,1
[DEBUG] REGRESSION: Feature user-login broken after commit ghi9012,1
Intermittent failure in TestAuthFlow: connection reset by peer,0
"Concurrent access issue detected, marking as flaky",0
"CI infrastructure hiccup, restarting job",0
NON-DETERMINISTIC TEST RESULT IN TESTAPIENDPOINT,0
CRITICAL BUG IN AUTHMODULE: DATA CORRUPTION DETECTED,1
FATAL ERROR: Segmentation fault in EventBus,1
"AssertionError: Expected ""success"" but got ""error"" (see logs for details)",1
Integration test failed: service APIGateway returned unexpected status 404,1
"[DEBUG] Socket timeout during write, will retry",0
"Cache miss caused timeout, retrying operation",0
"[INFO] Concurrent access issue detected, marking as flaky",0
Random failure detected in PaymentTest.testValidation [retryable],0
REGRESSION: Output differs from expected in TestConcurrentAccess,1
"Possible race condition in EventBus, test unreliable",0
Deadlock detected but recovered in AuthModule,0
[DEBUG] FATAL: NullPointerException at CacheHandler.process:128,1
"CI infrastructure hiccup, restarting job !",0
"Possible race condition in Scheduler, test unreliable",0
"Concurrent access issue detected, marking as flaky...",0
[INFO] Critical bug in DataLayer: data corruption detected,1
"Thread timing issue in TestAuthFlow, intermittent failure",0
"WARN: Possible race condition in EventBus, test unreliable",0
[WARN] CRITICAL: Authentication bypass detected in /api/payments,1
"Connection to AuthService timed out after 30000ms, retrying...",0
"POSSIBLE RACE CONDITION IN AUTHMODULE, TEST UNRELIABLE...",0
"Network error: connection refused to api-host:8080, attempt 3/3 !",0
Out of memory error during write,1
"Socket timeout during execute, will retry",0
Jenkins agent disconnected temporarily during validate,0
FATAL ERROR: Segmentation fault in Scheduler,1
"Socket timeout during read, will retry",0
ERROR: Permission denied: user admin lacks access to connection pool,1
Permission denied: user test_user lacks access to memory,1
WARN: Intermittent failure in TestPaymentFlow: connection reset by peer,0
WARN: FATAL: NullPointerException at UserController.execute:1024,1
[INFO] Process crashed with signal SIGSEGV,1
Jenkins agent disconnected temporarily during test...,0
Jenkins agent disconnected temporarily during test,0
Process crashed with signal SIGSEGV,1
Process crashed with signal SIGSEGV,1
"[INFO] FLAKY: Test TestAPIEndpoint failed intermittently, known issue",0
"FLAKY: TEST TESTDATASYNC FAILED INTERMITTENTLY, KNOWN ISSUE",0
Integration test failed: service PaymentGateway returned unexpected status 404,1
REGRESSION: OUTPUT DIFFERS FROM EXPECTED IN TESTAPIENDPOINT,1
Temporary resource exhaustion in thread_pool,0
[DEBUG] Temporary resource exhaustion in thread_pool,0
Test flapping: TestAPIEndpoint passed after 2 retries,0
"ERROR: Socket timeout during read, will retry",0
"BUG: Incorrect calculation in validateInput: expected 42, got ""error"" (see logs for details)",1
"[DEBUG] Socket timeout during write, will retry",0
"Concurrent access issue detected, marking as flaky",0
Security violation: invalid token in AuthService,1
Authorization failure for delete on file lock,1
"Socket timeout during delete, will retry",0
NULLREFERENCEEXCEPTION IN COM.APP.SERVICES.CACHEHANDLER,1
WARN: Missing dependency: node_modules required by services,1
"Cache miss caused timeout, retrying operation",0
"Build node worker-3 experiencing high load, test delayed",0
Out of memory error during execute,1
Service UserService temporarily unavailable,0
Non-deterministic test result in TestCacheInvalidation [retryable],0
Compilation error: undefined reference to 'process_data',1
"[DEBUG] Network error: connection refused to cache-node:27017, attempt 1/3",0
Array index out of bounds at results[1000],1
Non-deterministic test result in TestAuthFlow,0
"Build node worker-3 experiencing high load, test delayed",0
WARN: REGRESSION: Output differs from expected in TestAPIEndpoint,1
[DEBUG] NullReferenceException in app.modules.UserController,1
ValueError: Expected array but got NaN,1
[ERROR] Integration test failed: service NotificationService returned unexpected status 401,1
Heap corruption detected in custom_allocator,1
API contract violation: missing required field 'timestamp',1
"[WARN] BUG: Incorrect calculation in processPayment: expected 200, got []",1
"Build node node-1 experiencing high load, test delayed",0
Jenkins agent disconnected temporarily during validate,0
"ERROR: BUILD NODE NODE-1 EXPERIENCING HIGH LOAD, TEST DELAYED [RETRYABLE]",0
"Build node node-1 experiencing high load, test delayed [retryable]",0
"Build node node-1 experiencing high load, test delayed",0
"[ERROR] Test TestAuthFlow is unstable, skipping for now",0
Logic error: division by zero in validate (see logs for details),1
Out of memory error during write,1
"[ERROR] CONNECTION TO MESSAGEQUEUE TIMED OUT AFTER 5000MS, RETRYING...",0
"RESPONSE MISMATCH IN /API/USERS: EXPECTED HTTP TRUE, GOT NULL",1
ARRAY INDEX OUT OF BOUNDS AT DATA[10] !,1
"Network error: connection refused to cache-node:8080, attempt 2/3",0
ERROR: Integration test failed: service PaymentGateway returned unexpected status 500 !,1
Non-deterministic test result in TestUserLogin,0
[WARN] Type mismatch in Service.py: cannot convert float to string,1
"[ERROR] CI infrastructure hiccup, restarting job",0
"WARN: Thread timing issue in TestUserLogin, intermittent failure",0
Build failed: syntax error in Handler.ts:256,1
Compilation error: undefined reference to 'process_data',1
Random failure detected in PaymentTest.testQuery,0
Schema validation error: invalid format,1
"Socket timeout during execute, will retry",0
[INFO] Process crashed with signal SIGSEGV...,1
"CONTAINER STARTUP TIMEOUT, EXTENDING DEADLINE",0
API contract violation: missing required field 'timestamp',1
[INFO] Stack overflow in recursive call at compute,1
Out of memory error during execute,1
FATAL ERROR: Segmentation fault in DataLayer,1
"Concurrent access issue detected, marking as flaky",0
"AssertionError: Expected [1,2,3] but got 500",1
INTEGRATION TEST FAILED: SERVICE CACHESERVICE RETURNED UNEXPECTED STATUS 500,1
Schema validation error: missing required field,1
"[DEBUG] Connection to APIGateway timed out after 1000ms, retrying...",0
Verification failed: result should not be null [retryable],1
Build failed: syntax error in Service.py:42,1
"Possible race condition in Scheduler, test unreliable",0
[WARN] Build failed: syntax error in Service.py:42,1
[ERROR] Deadlock detected but recovered in EventBus,0
"Test assertion mismatch: expected=42, actual=null [retryable]",1
API contract violation: missing required field 'amount',1
Test flapping: TestCacheInvalidation passed after 3 retries,0
Missing dependency: libssl required by core...,1
"[INFO] AssertionError: Expected ""success"" but got false",1
Permission denied: user admin lacks access to file lock,1
Linker error: unresolved symbol 'cleanup' !,1
REGRESSION: Feature user-login broken after commit ghi9012,1
Process crashed with signal SIGSEGV,1
"[WARN] Cache miss caused timeout, retrying operation",0
"BUG: Incorrect calculation in validateInput: expected true, got []",1
"Database connection pool exhausted, waiting for free connection",0
Missing dependency: libssl required by core,1
Temporary resource exhaustion in memory_pool,0
"Build node worker-3 experiencing high load, test delayed",0
Deadlock detected but recovered in AuthModule,0
Process crashed with signal SIGSEGV,1
"Test assertion mismatch: expected=200, actual=false",1
[DEBUG] Deadlock detected but recovered in AuthModule,0
Compilation error: undefined reference to 'process_data'...,1
"POSSIBLE RACE CONDITION IN EVENTBUS, TEST UNRELIABLE",0
[DEBUG] Non-deterministic test result in TestAPIEndpoint,0
Jenkins agent disconnected temporarily during build,0
Temporary resource exhaustion in memory_pool,0
"[ERROR] Build node node-1 experiencing high load, test delayed",0
[DEBUG] Integration test failed: service MessageQueue returned unexpected status 503,1
Integration test failed: service CacheService returned unexpected status 503 (see logs for details),1
RANDOM FAILURE DETECTED IN USERSERVICETEST.TESTUPDATE,0
"Cache miss caused timeout, retrying operation",0
"Concurrent access issue detected, marking as flaky",0
"[INFO] Network error: connection refused to localhost:8080, attempt 2/3",0
Jenkins agent disconnected temporarily during test,0
Critical bug in AuthModule: data corruption detected,1
"Test TestPaymentFlow is unstable, skipping for now",0
[WARN] Intermittent failure in TestAPIEndpoint: connection reset by peer,0
Build failed: syntax error in Module.go:256 !,1
"WARN: Test assertion mismatch: expected=42, actual=[]",1
"Container startup timeout, extending deadline...",0
[ERROR] TypeError: Cannot read property 'items' of undefined,1
"Test assertion mismatch: expected=42, actual=false",1
Non-deterministic test result in TestDataSync,0
"BUG: INCORRECT CALCULATION IN PROCESSPAYMENT: EXPECTED ""SUCCESS"", GOT [] (SEE LOGS FOR DETAILS)",1
"THREAD TIMING ISSUE IN TESTCONCURRENTACCESS, INTERMITTENT FAILURE...",0
ARRAY INDEX OUT OF BOUNDS AT RESULTS[99],1
"Network error: connection refused to localhost:27017, attempt 1/3 (see logs for details)",0
WARN: CRITICAL: Unhandled null reference in CacheManager,1
"[WARN] Possible race condition in EventBus, test unreliable (see logs for details)",0
"Database connection pool exhausted, waiting for free connection...",0
"Container startup timeout, extending deadline",0
ERROR: Linker error: unresolved symbol 'main',1
ERROR: Jenkins agent disconnected temporarily during validate [retryable],0
Linker error: unresolved symbol 'init',1
"Database connection pool exhausted, waiting for free connection",0
